timestamp,device_id,src_ip,dst_ip,port,protocol,bytes,duration
2026-03-14T03:35:30.091319+00:00,sensor_01,192.168.1.111,192.168.1.50,1883,TCP,254,0.040884295313482324
2026-03-14T03:35:30.305390+00:00,camera_01,192.168.1.101,192.168.1.10,443,TCP,122031,1.3591767622768869
2026-03-14T03:35:30.553809+00:00,gateway_01,192.168.1.254,10.0.0.1,5000,UDP,1585,0.43131169937653036
2026-03-14T03:35:30.784808+00:00,camera_01,192.168.1.101,192.168.1.5,443,TCP,131824,0.173472834316322
2026-03-14T03:35:31.626268+00:00,printer_01,192.168.1.121,192.168.1.139,9100,TCP,116270,2.3179293168625246
2026-03-14T03:35:31.716669+00:00,router_01,192.168.1.1,8.8.8.76,443,TCP,459674,3.155625226688991
2026-03-14T03:35:32.107970+00:00,sensor_02,192.168.1.112,192.168.1.50,1883,TCP,121,0.08875786703619191
2026-03-14T03:35:32.327767+00:00,camera_02,192.168.1.102,8.8.8.8,443,TCP,94010,0.3791562400287499
2026-03-14T03:35:32.804761+00:00,camera_02,192.168.1.102,192.168.1.10,443,TCP,61178,1.8670019621367189
2026-03-14T03:35:33.870908+00:00,printer_01,192.168.1.121,192.168.1.221,9100,TCP,159203,4.680311623258166
2026-03-14T03:35:35.834285+00:00,camera_01,192.168.1.101,192.168.1.10,443,TCP,109166,0.271351481482293
2026-03-14T03:35:35.939884+00:00,printer_01,192.168.1.121,192.168.1.14,9100,TCP,189248,1.3377705454545583
2026-03-14T03:35:35.978013+00:00,camera_01,192.168.1.101,192.168.1.5,443,TCP,86033,0.3278478556080579
2026-03-14T03:35:36.164631+00:00,printer_01,192.168.1.121,192.168.1.74,9100,TCP,144726,2.363677379987514
2026-03-14T03:35:37.658244+00:00,router_01,192.168.1.1,8.8.8.14,443,TCP,111867,2.908458199804756
2026-03-14T03:35:37.844494+00:00,camera_02,192.168.1.102,192.168.1.10,443,TCP,122227,1.9798016605882895
2026-03-14T03:35:38.006661+00:00,camera_02,192.168.1.102,8.8.8.8,443,TCP,110101,0.8114221460951507
2026-03-14T03:35:38.332755+00:00,printer_01,192.168.1.121,192.168.1.72,9100,TCP,199624,4.785385485529067
2026-03-14T03:35:39.047944+00:00,sensor_01,192.168.1.111,192.168.1.50,1883,TCP,135,0.03880846774079257
2026-03-14T03:35:40.651280+00:00,printer_01,192.168.1.121,192.168.1.210,9100,TCP,74828,3.246371174453516
2026-03-14T03:35:41.066202+00:00,sensor_02,192.168.1.112,192.168.1.50,1883,TCP,166,0.03547156306145471
2026-03-14T03:35:42.423567+00:00,camera_01,192.168.1.101,192.168.1.5,443,TCP,86474,1.7051058545229472
2026-03-14T03:35:42.569499+00:00,gateway_01,192.168.1.254,10.0.0.1,5000,UDP,1162,0.4668298410494668
2026-03-14T03:35:42.834085+00:00,camera_01,192.168.1.101,8.8.8.8,443,TCP,127907,1.1435671784714094
2026-03-14T03:35:43.063760+00:00,printer_01,192.168.1.121,192.168.1.37,9100,TCP,118568,0.4292744444074379
2026-03-14T03:35:43.407023+00:00,router_01,192.168.1.1,8.8.8.5,53,TCP,468521,9.827538815376165
2026-03-14T03:35:44.118797+00:00,sensor_01,192.168.1.111,192.168.1.50,1883,TCP,190,0.027615068354997843
2026-03-14T03:35:44.438352+00:00,camera_02,192.168.1.102,8.8.8.8,443,TCP,99439,0.746583487827462
2026-03-14T03:35:44.845881+00:00,camera_02,192.168.1.102,192.168.1.5,443,TCP,135970,0.314892352740345
2026-03-14T03:35:45.523794+00:00,printer_01,192.168.1.121,192.168.1.36,9100,TCP,109968,3.141049287507729
2026-03-14T03:35:46.126575+00:00,sensor_02,192.168.1.112,192.168.1.50,1883,TCP,114,0.021118835254130948
2026-03-14T03:35:46.931643+00:00,router_01,192.168.1.1,8.8.8.97,443,TCP,295625,9.779162453934903
2026-03-14T03:35:47.819363+00:00,printer_01,192.168.1.121,192.168.1.122,9100,TCP,83822,1.0825590229605337
2026-03-14T03:35:48.700137+00:00,camera_01,192.168.1.101,8.8.8.8,443,TCP,113615,1.0283710201196083
2026-03-14T03:35:48.968919+00:00,camera_01,192.168.1.101,192.168.1.5,443,TCP,59407,0.3329103718704489
2026-03-14T03:35:49.001041+00:00,thermostat_01,192.168.1.131,54.239.28.85,443,TCP,1578,0.154034214404558
2026-03-14T03:35:50.329106+00:00,printer_01,192.168.1.121,192.168.1.119,9100,TCP,76129,0.6405039193600169
2026-03-14T03:35:50.720027+00:00,camera_02,192.168.1.102,8.8.8.8,443,TCP,116142,0.29290852360229425
2026-03-14T03:35:50.942576+00:00,router_01,192.168.1.1,8.8.8.9,443,TCP,393680,9.557298849029815
2026-03-14T03:35:50.987049+00:00,camera_02,192.168.1.102,192.168.1.10,443,TCP,115062,0.3355562004299819
2026-03-14T03:35:52.483722+00:00,printer_01,192.168.1.121,192.168.1.112,9100,TCP,94237,0.29625518729533673
2026-03-14T03:35:53.078207+00:00,sensor_01,192.168.1.111,192.168.1.50,1883,TCP,160,0.08997305119193068
2026-03-14T03:35:54.218907+00:00,camera_01,192.168.1.101,8.8.8.8,443,TCP,56867,1.5623221205323086
2026-03-14T03:35:54.604706+00:00,gateway_01,192.168.1.254,10.0.0.1,5000,UDP,1047,0.164158651641456
2026-03-14T03:35:55.089877+00:00,sensor_02,192.168.1.112,192.168.1.50,1883,TCP,142,0.07015728162238595
2026-03-14T03:35:55.401333+00:00,camera_01,192.168.1.101,8.8.8.8,443,TCP,110078,1.57228310230479
2026-03-14T03:35:56.235542+00:00,camera_02,192.168.1.102,8.8.8.8,443,TCP,105443,1.7867769288494983
2026-03-14T03:35:57.463099+00:00,router_01,192.168.1.1,8.8.8.28,443,TCP,212798,6.662258370580706
2026-03-14T03:35:57.434641+00:00,camera_02,192.168.1.102,192.168.1.5,443,TCP,134087,0.5951756879429486
2026-03-14T03:35:58.150889+00:00,sensor_01,192.168.1.111,192.168.1.50,1883,TCP,232,0.011816742953144143
2026-03-14T03:35:59.564891+00:00,camera_01,192.168.1.101,192.168.1.38,1,TCP,64,0.01
2026-03-14T03:36:00.651977+00:00,camera_01,192.168.1.101,192.168.1.163,3,TCP,64,0.01
2026-03-14T03:36:00.160354+00:00,sensor_02,192.168.1.112,192.168.1.50,1883,TCP,161,0.03692921618435967
2026-03-14T03:36:01.709215+00:00,camera_01,192.168.1.101,192.168.1.81,10,TCP,64,0.01
2026-03-14T03:36:01.186693+00:00,camera_01,192.168.1.101,8.8.8.8,443,TCP,121492,0.1664878655169959
2026-03-14T03:36:02.763611+00:00,camera_01,192.168.1.101,192.168.1.166,18,TCP,64,0.01
2026-03-14T03:36:01.796848+00:00,camera_01,192.168.1.101,192.168.1.10,443,TCP,59555,1.7857338300461065
2026-03-14T03:36:02.359434+00:00,router_01,192.168.1.1,8.8.8.47,53,TCP,413173,2.071362288442872
2026-03-14T03:36:03.836566+00:00,camera_01,192.168.1.101,192.168.1.43,22,TCP,64,0.01
2026-03-14T03:36:03.210605+00:00,camera_02,192.168.1.102,192.168.1.5,443,TCP,54918,0.42074335937556395
2026-03-14T03:36:03.814462+00:00,camera_02,192.168.1.102,8.8.8.8,443,TCP,51639,1.5659496308067524
2026-03-14T03:36:04.891410+00:00,camera_01,192.168.1.101,192.168.1.50,23,TCP,64,0.01
2026-03-14T03:36:05.961739+00:00,camera_01,192.168.1.101,192.168.1.254,26,TCP,64,0.01
2026-03-14T03:36:07.030645+00:00,camera_01,192.168.1.101,192.168.1.81,33,TCP,64,0.01
2026-03-14T03:36:06.635680+00:00,gateway_01,192.168.1.254,10.0.0.1,5000,UDP,1765,0.3381064597841761
2026-03-14T03:36:06.682520+00:00,router_01,192.168.1.1,8.8.8.31,443,TCP,172502,4.168347693850463
2026-03-14T03:36:07.063256+00:00,camera_01,192.168.1.101,192.168.1.5,443,TCP,136299,1.740973236886993
2026-03-14T03:36:08.091269+00:00,camera_01,192.168.1.101,192.168.1.200,36,TCP,64,0.01
2026-03-14T03:36:07.105634+00:00,sensor_01,192.168.1.111,192.168.1.50,1883,TCP,251,0.07200915946529021
2026-03-14T03:36:09.152652+00:00,camera_01,192.168.1.101,192.168.1.238,44,TCP,64,0.01
2026-03-14T03:36:08.333044+00:00,camera_01,192.168.1.101,192.168.1.5,443,TCP,53182,0.5556008215167898
2026-03-14T03:36:09.071497+00:00,camera_02,192.168.1.102,192.168.1.10,443,TCP,131207,1.8413153866315692
2026-03-14T03:36:09.119282+00:00,sensor_02,192.168.1.112,192.168.1.50,1883,TCP,159,0.04598314583718335
2026-03-14T03:36:10.230918+00:00,camera_01,192.168.1.101,192.168.1.7,48,TCP,64,0.01
2026-03-14T03:36:11.303855+00:00,camera_01,192.168.1.101,192.168.1.65,56,TCP,64,0.01
2026-03-14T03:36:10.356567+00:00,camera_02,192.168.1.102,8.8.8.8,443,TCP,50111,0.8681508887164107
2026-03-14T03:36:12.370516+00:00,camera_01,192.168.1.101,192.168.1.23,58,TCP,64,0.01
2026-03-14T03:36:12.182342+00:00,sensor_01,192.168.1.111,192.168.1.50,1883,TCP,100,0.06490431602734888
2026-03-14T03:36:12.234810+00:00,router_01,192.168.1.1,8.8.8.32,443,TCP,497352,3.0184486648556534
2026-03-14T03:36:13.442047+00:00,camera_01,192.168.1.101,192.168.1.137,59,TCP,64,0.01
2026-03-14T03:36:14.497108+00:00,camera_01,192.168.1.101,192.168.1.221,70,TCP,64,0.01
2026-03-14T03:36:13.681381+00:00,camera_01,192.168.1.101,192.168.1.5,443,TCP,110041,1.5731493604760662
2026-03-14T03:36:14.186175+00:00,sensor_02,192.168.1.112,192.168.1.50,1883,TCP,101,0.022547146801569336
2026-03-14T03:36:14.309323+00:00,camera_01,192.168.1.101,192.168.1.10,443,TCP,64041,1.0489031995474947
2026-03-14T03:36:15.557643+00:00,camera_01,192.168.1.101,192.168.1.52,71,TCP,64,0.01
2026-03-14T03:36:16.618172+00:00,camera_01,192.168.1.101,192.168.1.242,76,TCP,64,0.01
2026-03-14T03:36:15.700522+00:00,camera_02,192.168.1.102,8.8.8.8,443,TCP,53575,1.8459473136555238
2026-03-14T03:36:16.319425+00:00,camera_02,192.168.1.102,192.168.1.5,443,TCP,137949,1.4978692134260019
2026-03-14T03:36:16.353205+00:00,router_01,192.168.1.1,8.8.8.80,80,TCP,247884,0.10067931448855286
2026-03-14T03:36:17.691504+00:00,camera_01,192.168.1.101,192.168.1.66,81,TCP,64,0.01
2026-03-14T03:36:18.749906+00:00,camera_01,192.168.1.101,192.168.1.111,84,TCP,64,0.01
2026-03-14T03:36:18.653062+00:00,gateway_01,192.168.1.254,10.0.0.1,5000,UDP,1918,0.2847204196065868
2026-03-14T03:36:19.806299+00:00,camera_01,192.168.1.101,192.168.1.99,85,TCP,64,0.01
2026-03-14T03:36:20.860734+00:00,camera_01,192.168.1.101,192.168.1.244,87,TCP,64,0.01
2026-03-14T03:36:20.605906+00:00,camera_01,192.168.1.101,192.168.1.10,443,TCP,51861,1.9271054760990576
2026-03-14T03:36:21.928507+00:00,camera_01,192.168.1.101,192.168.1.118,88,TCP,64,0.01
2026-03-14T03:36:21.012228+00:00,camera_01,192.168.1.101,8.8.8.8,443,TCP,54161,1.6307139050633097
2026-03-14T03:36:21.018241+00:00,thermostat_01,192.168.1.131,54.239.28.85,443,TCP,2078,0.20376844547833808
2026-03-14T03:36:21.130071+00:00,sensor_01,192.168.1.111,192.168.1.50,1883,TCP,164,0.03123411833465249
2026-03-14T03:36:21.424923+00:00,router_01,192.168.1.1,8.8.8.41,80,TCP,459738,8.139477853882857
2026-03-14T03:36:22.988235+00:00,camera_01,192.168.1.101,192.168.1.253,96,TCP,64,0.01
2026-03-14T03:36:22.431902+00:00,printer_01,192.168.1.121,192.168.1.148,9100,TCP,25884,3.4798746665644607
2026-03-14T03:36:22.611368+00:00,camera_02,192.168.1.102,192.168.1.5,443,TCP,60455,0.175449356420044
2026-03-14T03:36:23.023974+00:00,camera_02,192.168.1.102,192.168.1.5,443,TCP,103033,0.6778753721740708
2026-03-14T03:36:24.056310+00:00,camera_01,192.168.1.101,192.168.1.98,106,TCP,64,0.01
2026-03-14T03:36:23.138394+00:00,sensor_02,192.168.1.112,192.168.1.50,1883,TCP,156,0.03678279400730902
2026-03-14T03:36:25.126208+00:00,camera_01,192.168.1.101,192.168.1.116,108,TCP,64,0.01
2026-03-14T03:36:24.891928+00:00,printer_01,192.168.1.121,192.168.1.181,9100,TCP,152491,2.37092606016542
2026-03-14T03:36:26.206657+00:00,camera_01,192.168.1.101,192.168.1.124,109,TCP,64,0.01
2026-03-14T03:36:25.804395+00:00,router_01,192.168.1.1,8.8.8.70,80,TCP,139337,6.7241257264531145
2026-03-14T03:36:26.210843+00:00,sensor_01,192.168.1.111,192.168.1.50,1883,TCP,117,0.09318867799855149
2026-03-14T03:36:27.262595+00:00,camera_01,192.168.1.101,192.168.1.108,113,TCP,64,0.01
2026-03-14T03:36:26.428149+00:00,camera_01,192.168.1.101,8.8.8.8,443,TCP,149749,1.4561777664354865
2026-03-14T03:36:27.098900+00:00,camera_01,192.168.1.101,192.168.1.10,443,TCP,91101,0.4700723969393864
2026-03-14T03:36:27.160592+00:00,printer_01,192.168.1.121,192.168.1.168,9100,TCP,178252,4.4492255390713575
2026-03-14T03:36:28.331732+00:00,camera_01,192.168.1.101,192.168.1.101,115,TCP,64,0.01
2026-03-14T03:36:28.228121+00:00,sensor_02,192.168.1.112,192.168.1.50,1883,TCP,104,0.05189016544095008
2026-03-14T03:36:29.387590+00:00,camera_01,192.168.1.101,192.168.1.235,121,TCP,64,0.01
2026-03-14T03:36:28.434955+00:00,camera_02,192.168.1.102,8.8.8.8,443,TCP,145733,0.14657684727372056
2026-03-14T03:36:29.106881+00:00,camera_02,192.168.1.102,192.168.1.5,443,TCP,51714,0.6624968695775588
2026-03-14T03:36:29.161992+00:00,router_01,192.168.1.1,8.8.8.58,443,TCP,308267,1.751998872403242
2026-03-14T03:36:29.393574+00:00,printer_01,192.168.1.121,192.168.1.216,9100,TCP,187859,4.28046175619643
2026-03-14T03:36:30.444470+00:00,camera_01,192.168.1.101,192.168.1.158,125,TCP,64,0.01
2026-03-14T03:36:31.503383+00:00,camera_01,192.168.1.101,192.168.1.238,126,TCP,64,0.01
2026-03-14T03:36:30.672041+00:00,gateway_01,192.168.1.254,10.0.0.1,5000,UDP,646,0.2483547872254982
2026-03-14T03:36:32.564317+00:00,camera_01,192.168.1.101,192.168.1.211,127,TCP,64,0.01
2026-03-14T03:36:31.917412+00:00,printer_01,192.168.1.121,192.168.1.120,9100,TCP,144545,4.326628934665133
2026-03-14T03:36:33.625634+00:00,camera_01,192.168.1.101,192.168.1.37,139,TCP,64,0.01
2026-03-14T03:36:33.075813+00:00,camera_01,192.168.1.101,192.168.1.10,443,TCP,101180,0.31053742942871654
2026-03-14T03:36:33.314781+00:00,camera_01,192.168.1.101,192.168.1.5,443,TCP,106930,0.7395354106299121
2026-03-14T03:36:34.685506+00:00,camera_01,192.168.1.101,192.168.1.233,140,TCP,64,0.01
2026-03-14T03:36:34.210798+00:00,printer_01,192.168.1.121,192.168.1.157,9100,TCP,118973,1.4028417779526665
2026-03-14T03:36:35.745291+00:00,camera_01,192.168.1.101,192.168.1.117,142,TCP,64,0.01
2026-03-14T03:36:35.094051+00:00,camera_02,192.168.1.102,192.168.1.5,443,TCP,102145,1.5552087721790735
2026-03-14T03:36:35.143276+00:00,sensor_01,192.168.1.111,192.168.1.50,1883,TCP,281,0.02312931493429798
2026-03-14T03:36:35.327981+00:00,camera_02,192.168.1.102,192.168.1.10,443,TCP,57927,1.7055893980237027
2026-03-14T03:36:35.526418+00:00,router_01,192.168.1.1,8.8.8.72,443,TCP,347026,0.9775925030821094
2026-03-14T03:36:35.604213+00:00,printer_01,192.168.1.121,192.168.1.158,9100,TCP,127973,2.4788879465536824
2026-03-14T03:36:36.800948+00:00,camera_01,192.168.1.101,192.168.1.29,152,TCP,64,0.01
2026-03-14T03:36:36.719622+00:00,printer_01,192.168.1.121,192.168.1.128,9100,TCP,69179,2.5036585203829698
2026-03-14T03:36:37.859714+00:00,camera_01,192.168.1.101,192.168.1.12,156,TCP,64,0.01
2026-03-14T03:36:37.148865+00:00,sensor_02,192.168.1.112,192.168.1.50,1883,TCP,300,0.08424459154728717
2026-03-14T03:36:37.838923+00:00,printer_01,192.168.1.121,192.168.1.165,9100,TCP,143462,2.792427665868508
2026-03-14T03:36:38.914522+00:00,camera_01,192.168.1.101,192.168.1.18,158,TCP,64,0.01
2026-03-14T03:36:38.843941+00:00,printer_01,192.168.1.121,192.168.1.122,9100,TCP,110721,0.12349934901610277
2026-03-14T03:36:39.975418+00:00,camera_01,192.168.1.101,192.168.1.207,162,TCP,64,0.01
2026-03-14T03:36:39.097524+00:00,camera_01,192.168.1.101,8.8.8.8,443,TCP,134491,1.9426852777395778
2026-03-14T03:36:39.409962+00:00,camera_01,192.168.1.101,8.8.8.8,443,TCP,114208,1.99502680662017
2026-03-14T03:36:39.932372+00:00,router_01,192.168.1.1,8.8.8.29,80,TCP,468801,3.114786927058347
2026-03-14T03:36:39.964026+00:00,printer_01,192.168.1.121,192.168.1.71,9100,TCP,155056,3.0386394043545777
2026-03-14T03:36:41.035646+00:00,camera_01,192.168.1.101,192.168.1.186,166,TCP,64,0.01
2026-03-14T03:36:40.242408+00:00,sensor_01,192.168.1.111,192.168.1.50,1883,TCP,182,0.029998861269365032
2026-03-14T03:36:42.096050+00:00,camera_01,192.168.1.101,192.168.1.138,170,TCP,64,0.01
2026-03-14T03:36:41.106589+00:00,camera_02,192.168.1.102,192.168.1.10,443,TCP,67134,1.0877385783422182
2026-03-14T03:36:41.415993+00:00,camera_02,192.168.1.102,8.8.8.8,443,TCP,126275,1.0064801567877926
2026-03-14T03:36:42.122062+00:00,printer_01,192.168.1.121,192.168.1.88,9100,TCP,125583,4.3135917601181974
2026-03-14T03:36:43.174129+00:00,camera_01,192.168.1.101,192.168.1.12,171,TCP,64,0.01
2026-03-14T03:36:42.251734+00:00,sensor_02,192.168.1.112,192.168.1.50,1883,TCP,170,0.08979676047030169
2026-03-14T03:36:42.701618+00:00,gateway_01,192.168.1.254,10.0.0.1,5000,UDP,1575,0.2813429293072003
2026-03-14T03:36:44.235529+00:00,camera_01,192.168.1.101,192.168.1.140,172,TCP,64,0.01
2026-03-14T03:36:43.803722+00:00,router_01,192.168.1.1,8.8.8.78,443,TCP,410268,9.872150016040019
2026-03-14T03:36:45.295915+00:00,camera_01,192.168.1.101,192.168.1.58,176,TCP,64,0.01
2026-03-14T03:36:44.461412+00:00,printer_01,192.168.1.121,192.168.1.22,9100,TCP,55941,4.341948533309241
2026-03-14T03:36:44.670435+00:00,camera_01,192.168.1.101,192.168.1.5,443,TCP,110351,1.1442743047334518
2026-03-14T03:36:46.356578+00:00,camera_01,192.168.1.101,192.168.1.113,180,TCP,64,0.01
2026-03-14T03:36:45.827838+00:00,camera_01,192.168.1.101,192.168.1.10,443,TCP,96878,0.6000955550623129
2026-03-14T03:36:47.416196+00:00,camera_01,192.168.1.101,192.168.1.246,185,TCP,64,0.01
2026-03-14T03:36:46.705664+00:00,camera_02,192.168.1.102,192.168.1.10,443,TCP,106600,0.6448026251573463
2026-03-14T03:36:48.472099+00:00,camera_01,192.168.1.101,192.168.1.240,191,TCP,64,0.01
2026-03-14T03:36:47.847490+00:00,camera_02,192.168.1.102,192.168.1.5,443,TCP,83761,0.2131169546995166
2026-03-14T03:36:49.535251+00:00,camera_01,192.168.1.101,192.168.1.16,196,TCP,64,0.01
2026-03-14T03:36:49.167260+00:00,sensor_01,192.168.1.111,192.168.1.50,1883,TCP,191,0.09692101092319515
2026-03-14T03:36:50.594633+00:00,camera_01,192.168.1.101,192.168.1.133,198,TCP,64,0.01
2026-03-14T03:36:50.574869+00:00,router_01,192.168.1.1,8.8.8.7,80,TCP,222103,2.7182462274934345
2026-03-14T03:36:51.653036+00:00,camera_01,192.168.1.101,192.168.1.162,201,TCP,64,0.01
2026-03-14T03:36:51.173234+00:00,sensor_02,192.168.1.112,192.168.1.50,1883,TCP,159,0.05064524616472644
2026-03-14T03:36:51.527667+00:00,camera_01,192.168.1.101,8.8.8.8,443,TCP,58810,0.21713108752890792
2026-03-14T03:36:52.719729+00:00,camera_01,192.168.1.101,192.168.1.163,203,TCP,64,0.01
2026-03-14T03:36:52.319376+00:00,camera_01,192.168.1.101,8.8.8.8,443,TCP,82332,0.5424596741518252
2026-03-14T03:36:53.780811+00:00,camera_01,192.168.1.101,192.168.1.61,210,TCP,64,0.01
2026-03-14T03:36:53.050667+00:00,thermostat_01,192.168.1.131,54.239.28.85,443,TCP,1894,0.12325528193533059
2026-03-14T03:36:53.548241+00:00,camera_02,192.168.1.102,192.168.1.10,443,TCP,99800,0.556738340714754
2026-03-14T03:36:54.841290+00:00,camera_01,192.168.1.101,192.168.1.138,212,TCP,64,0.01
2026-03-14T03:36:53.937936+00:00,router_01,192.168.1.1,8.8.8.5,80,TCP,370998,1.2800809223980847
2026-03-14T03:36:54.265831+00:00,sensor_01,192.168.1.111,192.168.1.50,1883,TCP,181,0.0732335778624875
2026-03-14T03:36:54.335765+00:00,camera_02,192.168.1.102,8.8.8.8,443,TCP,63905,0.6586936975792866
2026-03-14T03:36:54.737320+00:00,gateway_01,192.168.1.254,10.0.0.1,5000,UDP,1988,0.4793362046162545
2026-03-14T03:36:55.907386+00:00,camera_01,192.168.1.101,192.168.1.215,221,TCP,64,0.01
2026-03-14T03:36:56.962133+00:00,camera_01,192.168.1.101,192.168.1.8,231,TCP,64,0.01
2026-03-14T03:36:56.286954+00:00,sensor_02,192.168.1.112,192.168.1.50,1883,TCP,160,0.0910597487743701
2026-03-14T03:36:58.034491+00:00,camera_01,192.168.1.101,192.168.1.254,252,TCP,64,0.01
2026-03-14T03:36:57.201097+00:00,router_01,192.168.1.1,8.8.8.43,53,TCP,168813,7.794634185427747
2026-03-14T03:36:57.491174+00:00,camera_01,192.168.1.101,192.168.1.5,443,TCP,52130,1.4733502075643357
2026-03-14T03:36:57.704218+00:00,camera_01,192.168.1.101,8.8.8.8,443,TCP,57811,0.1668424582948927
2026-03-14T03:36:59.101137+00:00,camera_01,192.168.1.101,192.168.1.45,255,TCP,64,0.01
2026-03-14T03:37:00.168346+00:00,camera_01,192.168.1.101,192.168.1.189,257,TCP,64,0.01
2026-03-14T03:36:59.500259+00:00,camera_02,192.168.1.102,192.168.1.10,443,TCP,139128,1.7908198784833704
2026-03-14T03:36:59.723278+00:00,camera_02,192.168.1.102,192.168.1.5,443,TCP,83363,1.1416717894715973
2026-03-14T03:37:01.233625+00:00,camera_01,192.168.1.101,192.168.1.51,258,TCP,64,0.01
2026-03-14T03:37:02.289449+00:00,camera_01,192.168.1.101,192.168.1.50,259,TCP,64,0.01
2026-03-14T03:37:01.947569+00:00,router_01,192.168.1.1,8.8.8.66,53,TCP,167586,9.536771968282233
2026-03-14T03:37:03.362646+00:00,camera_01,192.168.1.101,192.168.1.78,272,TCP,64,0.01
2026-03-14T03:37:03.179545+00:00,sensor_01,192.168.1.111,192.168.1.50,1883,TCP,300,0.08975748208923093
2026-03-14T03:37:04.423015+00:00,camera_01,192.168.1.101,192.168.1.194,275,TCP,64,0.01
2026-03-14T03:37:03.764672+00:00,camera_01,192.168.1.101,192.168.1.5,443,TCP,124236,1.0357738769766005
2026-03-14T03:37:03.997366+00:00,camera_01,192.168.1.101,192.168.1.5,443,TCP,56327,1.5825387723032047
2026-03-14T03:37:05.500693+00:00,camera_01,192.168.1.101,192.168.1.120,280,TCP,64,0.01
2026-03-14T03:37:05.184501+00:00,sensor_02,192.168.1.112,192.168.1.50,1883,TCP,261,0.013795379350629102
2026-03-14T03:37:05.324628+00:00,router_01,192.168.1.1,8.8.8.47,443,TCP,289498,3.089707788504607
2026-03-14T03:37:06.573390+00:00,camera_01,192.168.1.101,192.168.1.184,284,TCP,64,0.01
2026-03-14T03:37:05.783891+00:00,camera_02,192.168.1.102,192.168.1.5,443,TCP,130301,1.9295667506873042
2026-03-14T03:37:06.002593+00:00,camera_02,192.168.1.102,8.8.8.8,443,TCP,109611,0.43416946659325184
2026-03-14T03:37:07.628507+00:00,camera_01,192.168.1.101,192.168.1.187,288,TCP,64,0.01
2026-03-14T03:37:06.755548+00:00,gateway_01,192.168.1.254,10.0.0.1,5000,UDP,729,0.4780436029086057
2026-03-14T03:37:08.689557+00:00,camera_01,192.168.1.101,192.168.1.67,290,TCP,64,0.01
2026-03-14T03:37:08.305346+00:00,sensor_01,192.168.1.111,192.168.1.50,1883,TCP,167,0.08815007831617651
2026-03-14T03:37:09.749765+00:00,camera_01,192.168.1.101,192.168.1.158,295,TCP,64,0.01
2026-03-14T03:37:09.091797+00:00,router_01,192.168.1.1,8.8.8.69,80,TCP,410499,3.373577673824159
2026-03-14T03:37:10.826799+00:00,camera_01,192.168.1.101,192.168.1.182,297,TCP,64,0.01
2026-03-14T03:37:09.819579+00:00,camera_01,192.168.1.101,8.8.8.8,443,TCP,146118,0.6932306811088458
2026-03-14T03:37:10.323143+00:00,sensor_02,192.168.1.112,192.168.1.50,1883,TCP,145,0.09290062128585666
2026-03-14T03:37:10.324501+00:00,camera_01,192.168.1.101,192.168.1.5,443,TCP,136154,1.889469374269408
2026-03-14T03:37:11.882565+00:00,camera_01,192.168.1.101,192.168.1.51,300,TCP,64,0.01
2026-03-14T03:37:11.838059+00:00,camera_02,192.168.1.102,192.168.1.5,443,TCP,149439,0.1460271200825524
2026-03-14T03:37:12.955333+00:00,camera_01,192.168.1.101,192.168.1.30,304,TCP,64,0.01
2026-03-14T03:37:12.341144+00:00,camera_02,192.168.1.102,8.8.8.8,443,TCP,136122,0.1206968779715669
2026-03-14T03:37:14.010145+00:00,camera_01,192.168.1.101,192.168.1.119,310,TCP,64,0.01
2026-03-14T03:37:13.771549+00:00,router_01,192.168.1.1,8.8.8.54,80,TCP,343235,9.632176896662308
2026-03-14T03:37:15.082191+00:00,camera_01,192.168.1.101,192.168.1.28,313,TCP,64,0.01
2026-03-14T03:37:16.148905+00:00,camera_01,192.168.1.101,192.168.1.90,321,TCP,64,0.01
2026-03-14T03:37:17.203779+00:00,camera_01,192.168.1.101,192.168.1.162,328,TCP,64,0.01
2026-03-14T03:37:16.520853+00:00,camera_01,192.168.1.101,192.168.1.5,443,TCP,71143,0.5998721425125605
2026-03-14T03:37:17.034732+00:00,camera_01,192.168.1.101,192.168.1.5,443,TCP,56381,0.17521829446764475
2026-03-14T03:37:17.202282+00:00,sensor_01,192.168.1.111,192.168.1.50,1883,TCP,252,0.03038350646443584
2026-03-14T03:37:18.258588+00:00,camera_01,192.168.1.101,192.168.1.245,330,TCP,64,0.01
2026-03-14T03:37:19.318798+00:00,camera_01,192.168.1.101,192.168.1.124,336,TCP,64,0.01
2026-03-14T03:37:18.529128+00:00,camera_02,192.168.1.102,192.168.1.5,443,TCP,59494,1.1633422965262097
2026-03-14T03:37:18.772553+00:00,gateway_01,192.168.1.254,10.0.0.1,5000,UDP,1724,0.26758454841576673
2026-03-14T03:37:19.055979+00:00,camera_02,192.168.1.102,192.168.1.10,443,TCP,133209,1.910903611793716
2026-03-14T03:37:19.207976+00:00,sensor_02,192.168.1.112,192.168.1.50,1883,TCP,103,0.017838126301578515
2026-03-14T03:37:19.247454+00:00,router_01,192.168.1.1,8.8.8.89,80,TCP,151980,9.30095652708108
2026-03-14T03:37:20.391364+00:00,camera_01,192.168.1.101,192.168.1.118,338,TCP,64,0.01
2026-03-14T03:37:21.446837+00:00,camera_01,192.168.1.101,192.168.1.156,339,TCP,64,0.01
2026-03-14T03:37:22.518419+00:00,camera_01,192.168.1.101,192.168.1.78,340,TCP,64,0.01
