traffic_volume,packet_count,unique_destinations,unique_dst_ports,port_entropy,avg_packet_size,flow_count,avg_duration,periodicity_score,tcp_ratio,connection_frequency,destination_repetition_score,time_of_day_activity,label
44861.33578469527,116.69733297791896,1,1,0.02624609197651495,384.424687693452,2,0.48647690816702804,0.23238634083998305,0.7196883986007221,0.6483185165439942,0.8204330647780012,0.6059391572879933,normal
48344.646103523235,115.8899658151262,2,2,0.35131355316182605,417.1598961435986,3,0.10932735011245938,0.29094121256502914,0.818165390482485,0.6438331434173677,0.7895141540684407,0.5630375328975508,normal
52137.0629433824,124.49672117405817,1,3,0.23070059541278803,418.7826189453605,4,0.8885830260024864,0.23874828220373148,0.7838327266707682,0.6916484509669898,0.7692899044648094,0.6497007506737345,normal
47241.04278559826,75.51195585905457,1,1,0.3866520200571877,625.6101070110692,3,0.9664798126818934,0.20442111125834206,0.8039502662097235,0.4195108658836365,0.8787041907469346,0.688390131944024,normal
50471.670732633786,105.72083185027375,1,3,0.45032827538419984,477.40516083068536,1,0.12238829381314491,0.21305066830484973,0.9687396572526525,0.5873379547237431,0.7823910639450948,0.4092325801285273,normal
58787.342780476654,69.11453357804889,1,2,0.3633674181766713,850.5785937785421,3,0.2872445934025901,0.19715526596710098,0.890959092824195,0.38396963098916054,0.9644633351217796,0.5131561313566395,normal
57845.46802953032,115.45507715730314,1,3,0.06938794205631538,501.0214314847157,1,0.49264809007560983,0.11326322318071018,0.7733838010208575,0.6414170953183508,0.9296645062297947,0.3276533343269957,normal
54491.665552347324,83.68998473380638,2,2,0.3168660025288184,651.11334080977,4,0.2797556672101645,0.3841852969269304,0.8026921854482558,0.46494435963225766,0.8321055321679757,0.5828482455777524,normal
32848.20029296579,116.51847166061306,2,1,0.3653534421814431,281.91410190002966,3,0.3286318586027575,0.19197972295746268,0.9502833697166366,0.6473248425589614,0.7926376089401788,0.4640655076922549,normal
41859.628769825926,93.5346245121546,2,2,0.36227033703049066,447.53083671583425,3,0.12079616750873223,0.11533949143200917,0.9862775324545929,0.5196368028453033,0.7426858655832808,0.583391301254734,normal
18585.85458703454,115.87516286198266,2,3,0.4724177265103687,160.39549915603484,2,0.7580924379966529,0.2993004533386834,0.7391946495089945,0.6437509047887926,0.8919792062351574,0.6088609325972462,normal
59198.69918353089,128.06285099925805,1,3,0.38306087567256514,462.26285547768936,2,0.12486864957033757,0.350197228629729,0.74208550383639,0.7114602833292114,0.9659692337893456,0.591909054934463,normal
52376.42656299959,75.7851474674167,2,2,0.08911654945579173,691.1173008605475,3,0.7687017266688532,0.3750624486771458,0.9552407804948538,0.42102859704120393,0.8530058139184095,0.5876068618047738,normal
49691.492361747274,128.5025037317408,1,3,0.21896538192368542,386.69668620217874,1,0.2595801281703804,0.35880222109956683,0.8178282756774158,0.7139027985096711,0.7013121946849028,0.40954872788214836,normal
62933.69887485671,108.4386742434702,2,3,0.05527068220836767,580.3621200085481,3,0.9711725009682292,0.1960166065166435,0.7111542204823794,0.60243707913039,0.8082599805940412,0.30698725211160105,normal
56061.73306435203,85.22804836234977,1,3,0.04372454218444333,657.7850149284633,2,0.9832393938935754,0.20484555469243032,0.9765182261593197,0.4734891575686098,0.9798887645701239,0.39674117882589843,normal
46927.53774338269,127.38189165525702,2,1,0.09537716487163195,368.4003835520525,3,0.5202706682474181,0.16834022671385687,0.7598050386834059,0.707677175862539,0.8276293582769036,0.6021978628056859,normal
66010.74306164392,117.83681159189626,1,1,0.24071767297880275,560.1877899603959,4,0.6383269588334796,0.23087497351294495,0.9942530104671696,0.6546489532883126,0.8068759128696403,0.5455583368831654,normal
70598.5481124005,83.14108676800095,1,3,0.36651210743182905,849.1415118183447,3,0.390533047942459,0.2636464444170886,0.744182142549498,0.46189492648889413,0.8357693510306747,0.6524789358222564,normal
61700.77063029631,94.56883392412331,1,2,0.09593835655117838,652.4429674135723,2,0.900967334623523,0.3536011667519242,0.7890835287860716,0.5253824106895739,0.9374465147034272,0.339796373464949,normal
55303.16223851091,119.51113944150715,1,3,0.46277216293111173,462.74483279927364,3,0.6350950910305403,0.18725918053890958,0.7799491600038535,0.6639507746750397,0.928760533616206,0.40272539240689564,normal
68351.431917235,89.87453465657566,1,3,0.2972741913058286,760.5205654573485,1,0.706340482948764,0.10232789450122735,0.8425878929696524,0.49930297031430926,0.7578405707999377,0.5509502017741448,normal
49706.48297884306,107.90614505298662,1,1,0.2538920934755605,460.64552629912794,3,0.48360831243828784,0.19968372111759902,0.970217743037195,0.5994785836277035,0.7296619086628908,0.3468428926021111,normal
58423.93690190348,141.3687068104216,1,1,0.2087372780390831,413.273476288152,4,0.11593400056591349,0.35853215193680643,0.7522836035504081,0.7853817045023422,0.886564589167118,0.30998836017365244,normal
51701.12001654296,99.29643822459131,2,2,0.23490428144145054,520.6744666873549,1,0.8824060971166197,0.17130962809186867,0.7243563361151293,0.5516468790255072,0.8881415182183352,0.43454748475348387,normal
48978.96941108561,100.75106153321126,1,1,0.3431861163863217,486.1384948776975,4,0.8637151686238416,0.2204890624998306,0.9489872527468547,0.5597281196289514,0.7463244833019976,0.6291125459464673,normal
34926.668820623185,104.38492801662716,2,1,0.4939964962233084,334.5949409004701,4,0.38302897227985955,0.3486691335927634,0.881025273541685,0.5799162667590397,0.8167369028845091,0.5230569573372634,normal
38040.45659944412,105.48951603155618,1,2,0.17171529400974656,360.60888352227045,2,0.6162261462584102,0.3829702850040907,0.9168745158768806,0.5860528668419788,0.9068421698220291,0.6872632664910064,normal
46190.698817875076,106.26622025712743,1,2,0.026670081502591758,434.6696316676136,1,0.20047370078906684,0.2375814639017026,0.9090979702212402,0.5903678903173746,0.9992644665043724,0.4295621266252807,normal
60473.054581760065,100.77714041135242,2,2,0.44168414901545594,600.0671812567907,1,0.5395967260421501,0.2508351132315916,0.8863600433812546,0.5598730022852912,0.7010609871109673,0.6724524702275396,normal
37691.40768708443,66.90845197443632,2,3,0.1878243677465004,563.3280486220959,4,0.8199925052999814,0.3807390522686359,0.8209688418042387,0.37171362208020176,0.9126164511245753,0.5028950220830228,normal
56261.24946355033,117.91234152296539,2,2,0.16833691712684623,477.14470543859494,3,0.8545040385340467,0.26665269351864496,0.9069907036425174,0.6550685640164744,0.9914205545825938,0.3334723952990789,normal
60621.674475886604,93.52970106431086,2,2,0.27339356241414187,648.154263149021,4,0.7373326011387015,0.3498276005358143,0.7364533508612998,0.5196094503572826,0.9430207924687682,0.49251046020464667,normal
28080.21343720119,71.55530996986252,2,1,0.47252527669730177,392.4266899134102,2,0.8786717299957556,0.2698934864557314,0.9136163601073681,0.3975294998325696,0.9525916356121886,0.48553373718002085,normal
51506.539267391054,131.9941798752036,1,2,0.16882808440046976,390.21826050276525,4,0.21005984906253958,0.3545762971092635,0.8242205858321328,0.7333009993066867,0.7761090489987432,0.6479074272055703,normal
63240.877836120955,94.16242291930777,1,2,0.001964660711108901,671.61481061628,4,0.2693322344884681,0.3664026538007914,0.9425147293718348,0.5231245717739321,0.8561581338427491,0.589683932325344,normal
46333.42227719501,97.88388015157656,2,3,0.063896744128911,473.350895014032,1,0.9256832675240511,0.3039510279273161,0.943306506787668,0.5437993341754254,0.7326914887911747,0.40029273040082175,normal
53128.222367668466,111.47534219803802,1,2,0.33188336806085,476.59169570688726,4,0.40159887403324956,0.35891631793478473,0.8576649010450689,0.6193074566557668,0.8585056367653707,0.6845869836204039,normal
47707.68997187831,59.861393420375286,1,3,0.2574899053241724,796.9692525673789,1,0.7306341185686315,0.17729685304215845,0.9768027485572723,0.3325632967798627,0.7387743081967678,0.4273260800539106,normal
51214.03111622549,94.68285266221025,2,3,0.3179372636655035,540.9008038544871,3,0.2503900789890705,0.11001796145975723,0.815715013828306,0.5260158481233903,0.9710677911091845,0.39559463510227055,normal
48288.20630203601,98.67775212095987,2,3,0.1466780399969938,489.3525162880078,1,0.34664878668659305,0.11955784065540731,0.7149767456990137,0.5482097340053326,0.7346670096509016,0.328546805555752,normal
49107.96702308332,132.2058596096574,2,2,0.14078714292776512,371.4507599593269,4,0.7441088321103192,0.36540471322650636,0.7958944082762874,0.7344769978314301,0.8143327978024848,0.5454848727416912,normal
46551.5024759346,146.59234966907425,1,1,0.49309015580434756,317.5575163439467,2,0.5541781938931507,0.36565715162595913,0.9659759803181031,0.8144019426059681,0.707253413126251,0.45314608619341556,normal
69981.02766658831,105.91472084579776,2,3,0.12607113033232614,660.7299448815463,3,0.6223763492021324,0.1221889561812868,0.7524990486251751,0.5884151158099875,0.966908117598268,0.5434750111531202,normal
35487.737010988414,81.51463194809857,2,3,0.4993057135187271,435.35419547234073,3,0.922416633483966,0.16473249893280684,0.7130784765377782,0.4528590663783254,0.7916231592914544,0.578320925930312,normal
35478.58064583171,64.29469904316895,2,3,0.05792357629866923,551.8119094392302,3,0.580691521077279,0.16548084485601583,0.7492723201669463,0.3571927724620497,0.7710394103788356,0.5010118506806622,normal
43044.51665508127,98.86068639473467,1,1,0.1644226441044948,435.4058041152122,4,0.7606039155396441,0.1519655143560702,0.7856994966540168,0.5492260355263038,0.9594300976276593,0.6540477283630584,normal
49403.78150316871,98.57592639460569,1,2,0.27582762439522823,501.17491470891423,3,0.5459582595975745,0.13198578184162707,0.8036742620046092,0.5476440355255872,0.7445156134652433,0.5544161420527542,normal
63297.94365205076,66.48839100751812,2,3,0.058731036398191994,952.0149712284871,2,0.6049475555714912,0.21518176691117769,0.7806182408394372,0.3693799500417673,0.8956179627983875,0.3538636645537827,normal
65722.08880764403,102.18348065100639,2,2,0.37662976929790937,643.1772375430113,4,0.5440998513544647,0.2716440633359201,0.8708298049284564,0.5676860036167022,0.8231479343624025,0.3770119661752558,normal
44366.13549547697,107.40618255451218,2,3,0.3550725187982517,413.0687306846577,4,0.46661933046650494,0.3096658255351204,0.971250564864318,0.5967010141917344,0.9415744260890315,0.40978082008192473,normal
49261.692476204735,115.32853424017402,2,3,0.2958290327618352,427.1422748997768,2,0.9864440820737771,0.34421557792642893,0.7493964064768088,0.6407140791120779,0.7016782467645608,0.31711330729890713,normal
45372.63352003662,93.85903318149798,2,1,0.2146600214270883,483.41253880485027,1,0.2940481567739714,0.2197897768077358,0.8523682628593833,0.5214390732305443,0.9430617548510006,0.6356486412424659,normal
50201.2112958086,117.83401162139151,1,3,0.05590018561696858,426.0332870369246,1,0.881655823616852,0.2918273920529713,0.8342526897059019,0.6546333978966195,0.8986519036970718,0.5826734782820494,normal
64332.129749778614,101.37523095474768,2,2,0.075621669073483,634.5941621429743,3,0.9881169347619071,0.191801831562683,0.7382262350078197,0.563195727526376,0.8636687632503274,0.6431829821590033,normal
38199.851199057135,120.60769387777987,1,1,0.35742798710020457,316.7281453683021,4,0.7409725554278835,0.12840561241837686,0.9196295109468076,0.6700427437654437,0.9218032998865915,0.5638980073626529,normal
45876.33130108987,70.89960626696369,1,1,0.33510081467031316,647.060452329569,3,0.2646043950962793,0.2410746956979929,0.96160892045286,0.3938867014831316,0.7675121197132597,0.4907180895601533,normal
47152.10590484605,80.0547008406317,1,2,0.1389097473526903,588.9985898356395,2,0.9938537106384995,0.3984439087911317,0.7344358835981837,0.44474833800350944,0.9177906337985042,0.3206981918676404,normal
45510.91612686994,91.87779285953194,2,3,0.2577734970375711,495.34185258944615,4,0.40858186557467346,0.33199260105927914,0.8711373745863582,0.5104321825529552,0.727726875071521,0.47207434671140514,normal
58249.238851759954,103.4902499236785,1,1,0.40297648418874144,562.8476005683368,3,0.40574308945247595,0.3807865461185811,0.7494223115089815,0.574945832909325,0.7126451250888802,0.4816221290438196,normal
56126.40942587707,113.58521761777429,2,2,0.2666003321845201,494.13480559370055,2,0.883653675986976,0.2902091177815101,0.9530956769585492,0.6310289867654127,0.7783380542084367,0.33908128444042995,normal
38705.6378638858,140.09756373082155,1,3,0.2633739262150231,276.2763094028775,3,0.1567302872497854,0.37090032554544894,0.9442204862160042,0.7783197985045641,0.7942724561498514,0.6894106207349007,normal
56092.38830889753,93.36270276356042,2,1,0.37882880830148624,600.8008192623838,3,0.8112200283110326,0.22219947695427777,0.869301766954652,0.5186816820197802,0.9378737422649943,0.4092047982160127,normal
61079.02498275098,108.54400167036611,2,2,0.23974031559550035,562.7121171397381,1,0.8103704041973351,0.13905833796111003,0.7243837314522663,0.6030222315020339,0.7062535719423102,0.5514980903312283,normal
33478.55868111183,79.95792150739139,2,1,0.12053266516616173,418.7022129885784,3,0.8228117495611347,0.22800219418474144,0.8904742705936193,0.44421067504106326,0.9568897980148351,0.4962438753246957,normal
44341.76489646322,90.2926591177816,1,2,0.35911899749064213,491.08936794764156,3,0.9626053208072124,0.3876263848644711,0.8325892326840307,0.5016258839876755,0.8933544473304389,0.5398816546042978,normal
42540.09219578557,60.000507788710145,1,3,0.3978495163357436,708.9955362642785,1,0.36623202647622377,0.12010842371125682,0.9687157524244004,0.33333615438172304,0.9075455758375153,0.34864726272785973,normal
42042.82336479388,134.92981263189245,1,3,0.37816589324007954,311.59031903121837,4,0.7574483314908264,0.16825448892239353,0.7305671938010188,0.7496100701771803,0.8244293077138598,0.6426287609437342,normal
56002.29467603476,106.93785607364187,2,2,0.06516418229484616,523.6900825603727,3,0.886650906825081,0.3993353163460195,0.7734058564369818,0.5940992004091215,0.9526748755597703,0.6292113235183058,normal
46944.07732485584,95.9048688183969,2,2,0.14801227576030518,489.4858613877882,2,0.5053968958833399,0.1970589742534417,0.9569959047418937,0.5328048267688718,0.8780839649708152,0.5072009345586337,normal
57542.73142812392,111.6339781348488,2,3,0.22000315929967634,515.4589345424464,3,0.26704365755988985,0.3376667041731786,0.824821070665984,0.6201887674158267,0.7280295600527498,0.4937371609088499,normal
55586.95282921819,91.90722959918108,2,3,0.08669464042066488,604.8158895838754,3,0.3452017969979485,0.2647467072370718,0.9165559481599337,0.5105957199954504,0.9980118364480525,0.3526282847515705,normal
51077.60055452543,95.00212528375907,2,3,0.4231743899332116,537.6469252868105,1,0.17915770753185611,0.3114911001421618,0.8080395063321623,0.5277895849097726,0.7136393881614778,0.3631307925199194,normal
52575.938606238546,79.02713842388805,1,1,0.22650737519009423,665.2896670031275,3,0.479939648434732,0.2856030127206595,0.8331438222940242,0.43903965791048916,0.7738297367728948,0.5716789821409118,normal
46857.49379200124,118.45236321107097,1,3,0.21554102324174523,395.58091136185766,2,0.5027880119196468,0.375106513564167,0.8403609740901794,0.6580686845059499,0.78251207768222,0.3567315314750699,normal
50095.24157933608,97.06046035905725,2,2,0.1958638818155891,516.1240879552599,4,0.9710202220687069,0.3171768013579197,0.8235363217623269,0.5392247797725402,0.7057297839525144,0.3136382791413081,normal
58970.06432689067,109.81646903753294,2,1,0.2029438763023627,536.9874377106038,3,0.1041800347764899,0.3621005966953994,0.7921975542963249,0.6100914946529608,0.981576657453189,0.42677811545423416,normal
43742.26956268224,104.59848690835875,1,1,0.38683967323962537,418.19218284683114,3,0.1958604733286213,0.13820463291276558,0.9713130500982978,0.5811027050464375,0.8577548908791439,0.6166300385571964,normal
44675.698251425274,112.42467045511914,2,1,0.13172137969840464,397.3834041102231,1,0.16541408403083338,0.35101321617503856,0.752363765051049,0.6245815025284397,0.7212444104157293,0.46008763821552445,normal
61053.06907403612,104.79112474486763,1,3,0.25506927095520093,582.61679338475,2,0.7742040211232836,0.26955197686718124,0.8343674034533389,0.5821729152492646,0.7927806636376569,0.5009594111374143,normal
61970.945262589565,84.97222994634251,1,1,0.438423887077056,729.3082140097114,4,0.3632266299012017,0.3358846921870676,0.9257326019344159,0.4720679441463473,0.7626521249268375,0.37871605343671977,normal
43786.44359514048,142.2702860559589,1,3,0.012066389346276796,307.76942121222726,2,0.18598258687261343,0.21880730389070388,0.9949724309417196,0.7903904780886606,0.9425380868431446,0.36397632094677146,normal
40738.36736516791,75.81129342081883,1,2,0.3784973797448278,537.3654178281121,1,0.5587682050383586,0.2210768412295443,0.8213124098712461,0.4211738523378824,0.7678912858453704,0.3069303887022788,normal
36039.94934159561,107.27266466323064,1,2,0.06269061433824025,335.965825541284,3,0.9375058243320153,0.22850283833048818,0.7994182416827912,0.5959592481290591,0.9931724695001347,0.6453772534041333,normal
45953.24881805811,60.4577364109109,1,2,0.07454783933571696,760.0888082499374,3,0.5290407386711328,0.37614169018416654,0.9171952795744454,0.3358763133939494,0.898584875943968,0.4764983505724709,normal
48795.556282515085,100.88145646586781,1,3,0.2768882812996241,483.69202816797707,2,0.2899344971877539,0.12229926170607405,0.7866742947411435,0.5604525359214878,0.8882317023046453,0.52647439372695,normal
59537.60255811353,143.43605334793205,1,2,0.12225374867221261,415.08115406447706,1,0.392211060704021,0.32215568188536026,0.9586909708079197,0.7968669630440669,0.8035823483255715,0.4359583284647333,normal
41692.14036899588,93.47224964080056,2,1,0.05643470882341106,446.0376264529029,2,0.37160130082264886,0.35426943888354845,0.9276795845844045,0.5192902757822253,0.7891241649633994,0.4706211416966558,normal
49785.98502090802,99.65439727877408,1,3,0.3535480380805558,499.58643452166257,2,0.9960478403629834,0.12298594417889461,0.84191053752511,0.5536355404376339,0.9406187677932409,0.6155803586164934,normal
42836.520608640996,124.66783864818763,2,1,0.2974841786707351,343.60522387434315,3,0.4007770403831642,0.2553894853364167,0.7679331286311676,0.6925991036010424,0.8737803488725597,0.5314780314870586,normal
56079.03959778603,87.94655119101748,2,1,0.1370869287557333,637.6491043518456,4,0.8908751249510442,0.35072267356739584,0.7689282024566578,0.48859195106120823,0.7106815679549526,0.6218130382972495,normal
41733.78482152853,104.78464333800085,2,2,0.22609134268084713,398.2814990065772,2,0.2576573773337629,0.2421350086923467,0.8945492792641612,0.582136907433338,0.7084794103149933,0.30596410566192317,normal
46240.164206481335,88.77821738038006,1,1,0.46164120785157237,520.8503343602886,3,0.7060524212042477,0.2788414185089605,0.788339229652348,0.4932123187798892,0.7040979650305875,0.3310591661413163,normal
39179.822149580636,93.22661892232485,2,2,0.31409130225517756,420.26432581690784,3,0.3218691662554315,0.34092837276419063,0.883614886434446,0.5179256606795825,0.8130685050655642,0.3005471937454147,normal
32838.92787228874,91.79135407435336,2,2,0.037579282669042424,357.75622010857757,3,0.13531921843649178,0.3963947933260783,0.8993126232554687,0.5099519670797409,0.9043413097217171,0.31519913492189683,normal
46450.517332593416,149.21505857416759,2,3,0.13896100538467954,311.29912608321035,2,0.5666965804620799,0.2811542095543815,0.8312149727478969,0.8289725476342643,0.9469286740886901,0.669530882545861,normal
60972.85438541682,109.51931724356447,1,3,0.4530558757233288,556.7315056376475,1,0.31005590655556603,0.38237771925329433,0.8766383587540688,0.608440651353136,0.7933577333063129,0.4798719403540629,normal
45496.31808743332,108.13695270279567,2,1,0.3397540113682777,420.7286866356934,4,0.5523102791104578,0.15268743439865146,0.8975867526889283,0.6007608483488648,0.9926314869560712,0.6488587439435499,normal
52249.61151682737,106.4154785339682,1,3,0.13238358687237717,490.99634974764604,2,0.9924379979769866,0.3949647959961238,0.8905073698424829,0.59119710296649,0.8328611518317671,0.4964563876538648,normal
43396.70738248626,106.04862291552243,1,2,0.03763612050180193,409.2151900648042,1,0.5200437901635119,0.13008594174367172,0.8008325467663429,0.5891590161973468,0.8137635718706903,0.48624747793518486,normal
33278.36579965331,95.40602017285838,1,2,0.1777717531283728,348.8078188290315,1,0.9794689652191765,0.13339429644326506,0.7636376196165819,0.5300334454047687,0.8419283614298124,0.6874455261383717,normal
53149.718715553325,104.29965634909095,1,2,0.4960192368892973,509.5867098321131,2,0.9423757973885208,0.12851953697711815,0.9022068983180781,0.5794425352727275,0.7400189766822427,0.6519621733231169,normal
41529.28893771277,100.43451163508409,1,1,0.004554971941100827,413.4962002762966,3,0.7010742000157124,0.3335659076555627,0.9328418211074566,0.5579695090838005,0.8605221249337643,0.6189955910852069,normal
33392.755048899824,117.15897199248687,2,3,0.1497333564737925,285.02089495152984,1,0.9835544956434931,0.2233127696262792,0.9290172035324079,0.6508831777360382,0.72992890121144,0.6107325477793154,normal
45934.730748968395,97.7302921832674,2,3,0.3053213754608224,470.0152810638274,4,0.6128429295989204,0.15028659122662041,0.9513272336051017,0.5429460676848189,0.9882220328758751,0.3163548389962678,normal
54400.03774848912,123.54599126002212,2,3,0.3232152889960016,440.3221601419314,2,0.9908807356341041,0.1641768611499153,0.8253568559566394,0.686366618111234,0.7875469562721902,0.60604460417594,normal
42201.933242624,119.8385261977391,2,2,0.005716338336102023,352.1566442914098,3,0.4637753916479932,0.2874198555686844,0.9667714412580477,0.6657695899874394,0.7629479749271684,0.6927509185410423,normal
49634.407612087816,138.0747044839936,1,3,0.47718230777575227,359.47502330408184,1,0.9498013070264081,0.2768516152526277,0.8033505565427385,0.7670816915777422,0.8877001541894779,0.6641644358312464,normal
50403.30400889144,64.37150200896738,1,1,0.3598319627983558,783.00649256048,4,0.8381382928170831,0.3639394171935759,0.9571601002973602,0.35761945560537434,0.8125163160656608,0.48479980294568326,normal
49736.69164530298,97.44758863146492,2,1,0.4534871465342393,510.3942780298153,2,0.48853268079077716,0.3908048843259476,0.7420970559303478,0.5413754923970273,0.8762100338372458,0.38038961311649583,normal
56391.25763478494,113.06957312437467,2,3,0.4560322264381946,498.73061405083297,1,0.14415253066777892,0.13108116087086563,0.738576043879382,0.6281642951354148,0.7274243130309073,0.3712937693077289,normal
59070.17963669654,110.33510053979732,2,3,0.3463907532141718,535.3706966115486,3,0.2351382797654877,0.2979194596782272,0.7970732812118535,0.6129727807766518,0.802360621717646,0.5647670920631704,normal
63576.19633050139,97.12836822575731,2,3,0.39497413488351923,654.5584723788423,1,0.14660509954876072,0.3748447589341173,0.972539054278118,0.5396020456986518,0.7677473163292101,0.5188244859194504,normal
49955.561054496306,112.27794314159952,2,3,0.24162434702231228,444.9276470223075,2,0.23076254076920347,0.23914891954498965,0.9324483299963864,0.623766350786664,0.8011988593310244,0.5532427290870927,normal
51307.433459121305,89.1788918814384,1,2,0.41529166255722566,575.331587740892,1,0.47853151674120475,0.32950069719751696,0.9863381282615901,0.49543828823021335,0.9548433849139708,0.6805854718983279,normal
37897.62878088326,104.91337373269296,1,3,0.43425219529838543,361.2278152206028,4,0.7432187044914587,0.25818973993863825,0.9702603683204738,0.5828520762927387,0.7938836852045075,0.5296647998438331,normal
10775.99748381658,105.6757605567616,2,1,0.007887194885722981,101.97227279976349,1,0.5062024294653599,0.38755488250078174,0.7782425281578329,0.5870875586486756,0.9048231518881124,0.6762868318556433,normal
58369.911546336734,107.36995173678078,1,1,0.29274225458548936,543.633582787031,4,0.24063520583022005,0.26065776480867986,0.7691265915443011,0.5964997318710044,0.9231210444857336,0.5112233687568498,normal
34350.261065582206,87.98225648292375,2,3,0.03585526044246634,390.42259699544263,3,0.6189075670803461,0.30564177551360233,0.7361199900043863,0.4887903137940208,0.736836970571267,0.5261210765841802,normal
43019.68904060296,70.17119423032182,2,2,0.08927642964245819,613.067648519706,4,0.2009903853225456,0.2719383769817694,0.9342923202154156,0.3898399679462323,0.81000015336239,0.6911583951144505,normal
38526.93516250988,95.69504283809216,1,3,0.285280025870449,402.6011590557952,2,0.5128914609609336,0.27808204781475027,0.780203413647656,0.5316391268782898,0.8937749579216542,0.6943887775801374,normal
34111.200801949504,107.9837743376292,2,3,0.24167715152944946,315.8919107170228,4,0.9814150218915034,0.1911702630917405,0.7795682486135863,0.5999098574312733,0.7388142793202623,0.5044035342730451,normal
53566.45079475141,78.7582166575952,1,2,0.2883366588796006,680.1379344028815,3,0.9984762373437893,0.30848958064559173,0.7925183775895438,0.4375456480977511,0.9630575749078515,0.6126889063951839,normal
41934.903709744176,90.8155920402152,2,1,0.2342899021875695,461.75885404319615,2,0.8840243351459396,0.3910193611060493,0.9779799642314705,0.5045310668900844,0.9392253726499746,0.5573887728982913,normal
46532.45885847509,128.7405179626948,2,2,0.1743499045695926,361.44377539290946,3,0.5961974947230712,0.2816201115860033,0.9116507981989412,0.715225099792749,0.9040640112801004,0.41693332451335297,normal
62217.08139519954,77.15770526162773,2,1,0.10631159480965652,806.3625166693689,3,0.15169167477544943,0.23647304346035286,0.9386364731866246,0.428653918120154,0.8163959440285966,0.45343250101730315,normal
49708.8811887064,93.31270529670492,1,2,0.19671774471843012,532.7128929618733,3,0.856007649031599,0.2745341832777164,0.7970282065966645,0.5184039183150273,0.8548693028250742,0.5798825422999675,normal
52325.50363440325,84.40229975874583,2,2,0.1495651478156222,619.9535295124615,1,0.5878868582784869,0.3296495501215899,0.9520231479063173,0.4689016653263657,0.9420144304134183,0.3066157797159506,normal
55308.015836727296,78.53619451865902,2,3,0.11241928735898726,704.2360045034643,3,0.9608940178562858,0.16043394449373816,0.9591871084345069,0.4363121917703279,0.7964056917445675,0.6958259232951227,normal
50586.089173717926,75.44342867886016,1,3,0.21632124030201794,670.5168370468367,1,0.16426108097821626,0.36172395294601056,0.8899909979196015,0.4191301593270009,0.9671781280365728,0.43668387485209126,normal
59524.88460484629,98.29414113910684,2,3,0.45775043812270766,605.5791720139869,4,0.11139204563574598,0.10036108417270538,0.8848295686448064,0.5460785618839269,0.7567051202003663,0.3767550198872381,normal
45449.77160727698,103.12532483238994,2,2,0.07471595107100953,440.72366977894814,1,0.2740407488911497,0.261123862239277,0.954821276490162,0.5729184712910552,0.7148455040661612,0.6556906374653686,normal
60960.91434159942,131.07357920891386,2,2,0.12837080067077467,465.0892629126716,1,0.8193610053137932,0.1919143110808869,0.841006062871809,0.7281865511606326,0.7058896814162959,0.5934233411742027,normal
57810.794517497336,49.30263369297119,1,1,0.49585711439371843,1172.5701080698882,2,0.5779028167686663,0.3048893256066062,0.8912172551119898,0.2739035205165066,0.9643974668394855,0.5344065509913186,normal
42821.46785645965,115.91727624682453,1,1,0.45109705919133786,369.41402733859275,4,0.7001799725085032,0.36996385617134564,0.7855477088530202,0.643984868037914,0.9701850196305848,0.35234541037735145,normal
56000.17260643353,140.1930027157955,2,3,0.2518663726541171,399.4505540334219,1,0.410400256755865,0.1104717577219328,0.8624924523499159,0.7788500150877528,0.816353529905754,0.34043059694869704,normal
56882.597107724134,110.95477957475121,1,3,0.1317864754593005,512.664684889954,4,0.7159468821328661,0.2601309827296073,0.9000954584408638,0.6164154420819512,0.7701072146329285,0.4958576847276064,normal
42183.12878406953,95.84194021001518,2,2,0.24760759633577312,440.13224994856193,3,0.7259280437701696,0.23152866760335422,0.8656645204163889,0.5324552233889732,0.8672983742867248,0.41095032533332054,normal
25214.632841461807,59.13012995029757,2,2,0.19281029869304595,426.42613609434346,3,0.6432800720553891,0.3686560361142479,0.9598700868576767,0.32850072194609764,0.9671266611337496,0.40800199858600555,normal
54715.28484175239,94.9020076902231,1,2,0.41320746442444095,576.5450718424497,1,0.24010851298777788,0.289126524450677,0.920624207652101,0.527233376056795,0.9578931731696188,0.6762546203224972,normal
43675.31583689865,80.16454707841321,2,3,0.17938078373306887,544.8208394937665,1,0.6393624239981271,0.12365470917118764,0.7860710646736306,0.4453585948800734,0.7966096617926461,0.5251182140833004,normal
45005.01876504826,94.52715645815044,1,2,0.0869739008020966,476.1067660484754,1,0.8295991961351612,0.2235692435086334,0.9239257698532315,0.5251508692119469,0.8212089850985379,0.571340251782008,normal
39873.14436631507,64.800822357015,2,2,0.10203652920090345,615.318493130182,4,0.8697775313656108,0.2748858848093561,0.7208564620759585,0.3600045686500833,0.714304943274929,0.32444915013030673,normal
33482.48832491545,100.68714932884542,2,3,0.3594320364419054,332.53983798430176,3,0.702010095056756,0.29650740892152705,0.8337548902596152,0.559373051826919,0.8039733963627338,0.6343696292111254,normal
42246.73617888086,122.42078527689847,1,3,0.035903772722734595,345.09447136223423,4,0.6027160795374394,0.21400220927222557,0.9589910544535373,0.680115473760547,0.897943996086418,0.5884820499847774,normal
